:START_ID,:END_ID,:TYPE,specificity
event/b24a09c1,place_site_of_philip_pirrip's_father's_tombstone/0259b348,PRODUCES_LOCATION,0.8
event/4cb5d815,place_churchyard_where_parents’_tombstones_stand/5d3df3de,PRODUCES_LOCATION,0.8
event/e8f8e11e,place_site_of_philip_pirrip's_father's_tombstone/d70a4505,PRODUCES_LOCATION,0.8
event/05582d53,place_churchyard_with_father’s_tombstone/62272cf1,PRODUCES_LOCATION,0.8
event/fd7aeadd,place_by_the_inscription_on_the_tombstone_(implied)/acf5d060,PRODUCES_LOCATION,0.8
event/3765cbcb,place_by_the_inscription_on_the_tombstone_(implied)/73488e9c,PRODUCES_LOCATION,0.8
event/88ec664a,place_beside_their_grave/743d779b,PRODUCES_LOCATION,0.8
event/3d9919e8,"place_implicit,_associated_with_the_grave/ee83672c",PRODUCES_LOCATION,0.8
event/b0f85149,"place_implicit,_at_or_regarding_the_grave/83fcacf6",PRODUCES_LOCATION,0.8
event/872625a5,"place_implicit,_in_narrator’s_mind/bb823d20",PRODUCES_LOCATION,0.8
event/a86dc7cf,"place_implicit,_in_narrator’s_imagination/9a90bd53",PRODUCES_LOCATION,0.8
event/31a9531e,"place_implicit,_in_narrator’s_mind/70985659",PRODUCES_LOCATION,0.8
event/0934407b,place_the_marsh_country_down_by_the_river_within_twenty_miles_of_the_sea/2d68bf6b,PRODUCES_LOCATION,0.8
event/ab8d697d,place_bleak_place_overgrown_with_nettles_/_churchyard/b7829b3f,PRODUCES_LOCATION,0.8
event/57846c89,place_churchyard/b0fd0e0f,PRODUCES_LOCATION,0.8
event/b7b7b58d,place_churchyard/78ce4176,PRODUCES_LOCATION,0.8
event/1f12e3f7,place_churchyard/5fd5ec44,PRODUCES_LOCATION,0.8
event/fe5b1b36,place_churchyard/d4799523,PRODUCES_LOCATION,0.8
event/3e0e9e40,place_churchyard/fcce4d72,PRODUCES_LOCATION,0.8
event/d97b039b,place_churchyard/0c48f8d2,PRODUCES_LOCATION,0.8
event/220fc5ce,place_churchyard/901e0e80,PRODUCES_LOCATION,0.8
event/1f8273aa,place_dark_flat_wilderness_beyond_the_churchyard_/_the_marshes/6e2ee005,PRODUCES_LOCATION,0.8
event/ccf43dcb,place_the_marshes/bcf03ef8,PRODUCES_LOCATION,0.8
event/a9fea55c,place_low_leaden_line_beyond_the_marshes_/_the_river/a2ace859,PRODUCES_LOCATION,0.8
event/7fa17e5a,place_distant_savage_lair_/_the_sea/6a8280a8,PRODUCES_LOCATION,0.8
event/1f8721a8,place_from_the_sea_toward_the_churchyard_and_marshes/930c6fb4,PRODUCES_LOCATION,0.8
event/9a60efc6,place_churchyard_and_surrounding_landscape/94f11de2,PRODUCES_LOCATION,0.8
event/e613704d,place_churchyard/ec360ac9,PRODUCES_LOCATION,0.8
event/cf6c2d53,place_churchyard/8cf85f7f,PRODUCES_LOCATION,0.8
event/032fd5e9,place_among_the_graves_at_the_side_of_the_church_porch/f528b9b9,PRODUCES_LOCATION,0.8
event/b09d9373,place_among_the_graves_at_the_side_of_the_church_porch/a2e6d4b2,PRODUCES_LOCATION,0.8
event/7dd38f4e,place_among_the_graves_at_the_side_of_the_church_porch/5cc1e619,PRODUCES_LOCATION,0.8
event/5a821c7c,place_among_the_graves_at_the_side_of_the_church_porch/7f8ae1fa,PRODUCES_LOCATION,0.8
event/f5faa3d3,place_by_the_graves_at_the_side_of_the_church_porch/75b3f6b9,PRODUCES_LOCATION,0.8
event/b7ecdd5c,place_unspecified_location/a4d3cb41,PRODUCES_LOCATION,0.8
event/c94c2df1,place_unspecified_location/c608df55,PRODUCES_LOCATION,0.8
event/c6c8ceae,place_unspecified_location/a7fad924,PRODUCES_LOCATION,0.8
event/e772fd58,place_unspecified_location/522ea18b,PRODUCES_LOCATION,0.8
event/49cd452c,place_unspecified_location/80fbcb24,PRODUCES_LOCATION,0.8
event/892c4635,place_unspecified_location/53e32fd6,PRODUCES_LOCATION,0.8
event/47875a24,place_unspecified_location/8ee605ab,PRODUCES_LOCATION,0.8
event/55845a85,place_unspecified_location/862e9246,PRODUCES_LOCATION,0.8
event/2e25ef62,"place_near_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/601332c5",PRODUCES_LOCATION,0.8
event/d5495186,"place_on_the_flat_in-shore_among_the_alder-trees_and_pollards,_a_mile_or_more_from_the_church/6396698e",PRODUCES_LOCATION,0.8
event/aeac5b9e,place_churchyard_(implied)/cf4f5d24,PRODUCES_LOCATION,0.8
event/31c4578d,place_churchyard_(implied)/5a1ed8d4,PRODUCES_LOCATION,0.8
event/72257c4f,place_churchyard_(implied)/e95eaf7b,PRODUCES_LOCATION,0.8
event/0112794e,place_churchyard_near_the_church/4973b888,PRODUCES_LOCATION,0.8
event/c2a1d549,place_churchyard_by_the_church/895cdaee,PRODUCES_LOCATION,0.8
event/73b9674c,place_churchyard_by_the_church/fb246bb3,PRODUCES_LOCATION,0.8
event/d071cc31,place_on_a_high_tombstone/5bc2e972,PRODUCES_LOCATION,0.8
event/9625ea32,place_on_a_high_tombstone_in_the_churchyard/e106ea7b,PRODUCES_LOCATION,0.8
event/d091b6db,place_churchyard_near_the_tombstone/d5a40707,PRODUCES_LOCATION,0.8
event/02fda07c,place_at_the_tombstone/2978c790,PRODUCES_LOCATION,0.8
event/17f5593c,place_on_the_tombstone/75b71c7e,PRODUCES_LOCATION,0.8
event/0ed59ba4,place_at_the_tombstone/1267628d,PRODUCES_LOCATION,0.8
event/3eab0391,place_on_the_tombstone/a6ce26e3,PRODUCES_LOCATION,0.8
event/4811dfc9,place_unspecified_immediate_setting/1f60eb81,PRODUCES_LOCATION,0.8
event/3e8c3e26,place_unspecified_immediate_setting/5085c0e6,PRODUCES_LOCATION,0.8
event/a750b912,place_unspecified_immediate_setting/b7b22ac8,PRODUCES_LOCATION,0.8
event/52cd4496,place_(unspecified_immediate_scene)/0a3c38a7,PRODUCES_LOCATION,0.8
event/ea61b845,place_(unspecified_immediate_scene)/0b1575f1,PRODUCES_LOCATION,0.8
event/06889e4b,place_(unspecified_immediate_scene)/784b1b06,PRODUCES_LOCATION,0.8
event/bfce7e4b,place_unspecified_location/b234862a,PRODUCES_LOCATION,0.8
